,name,breed,gender,age,size,province,can_travel,urgent_adoption,needs_vet_care,is_vaccinated,is_dewormed,is_healthy,is_sterilized,is_identified,has_microchip,has_passport,good_with_children,good_with_cats,good_with_dogs,is_affectionate,is_hyperactive,is_fearful,is_sociable,is_calm,is_sedentary,description_1,description_2,img_url,info_url
496,NOGUI,MASTIN,Macho,4.0,Gigante,Madrid,True,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,"NOGUI: Entrañable cruce de mastín, nacido en mayo 2021, que se va a convertir en un perro grande y majestuoso, increíblemente fiel, tranquilo y cariñoso, que se ha criado en una casa y está perfectamente socializado con todo tipo de perros y tamaños, con los que le encanta jugar y correr. Este peluchón grandote y amoroso, necesita un hogar donde le den mucho cariño porque él siempre ha vivido rodeado de amor y no entendería otra cosa. A veces, no es tan importante el tamaño del perro como su aptitud y comportamiento. Merece la pena conocerle y dejar que te envuelva con su dulzura.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1-65ef0d36391e7330884130.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/nogui/496
500,PRADA,MESTIZO,Hembra,4.0,Mediano,Madrid,False,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,"Preciosa PRADA, nacida en junio de 2021, es una perra mediana con un carácter maravilloso, muy estable, sociable y cariñosa.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1-65ef1020848de641104035.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/prada/500
502,ZOE,PODENCO,Hembra,7.0,Mediano,Madrid,False,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,"ZOE es una cruce de podenco nacida en enero 2018, tranquila y un poco asustadiza al principio, la pobre no ha recibido cariño durante su vida y ahora lo está conociendo y le gusta. Buscamos un hogar definitivo que tenga un poco de paciencia con ella, para que la de tiempo a conocer y no asustarse de su nueva familia, luego será un miembro inseparable, cariñoso y agradecido del que poder disfrutar.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1-65ef14bb785db647194877.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/zoe/502
503,TRAVIS,PODENCO,Macho,4.0,Mediano,Madrid,False,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,"T r a v i s, este perrete ha llegado hace poco a Ascan y está más que listo para encontrar su nuevo hogar. Es muy jovencito, nacido en enero de 2021, listo, sociable con otros perros y tiene un tamaño muy cómodo para cualquier hogar. Quieres conocerle??",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/1-65ef16cf2364e854832130.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/travis/503
506,Lula,Mix Stafford,Hembra,11.0,Grande,Las Palmas,False,True,False,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,"Lula vivió los primeros años de su vida en un baño, por suerte fue rescatada y actualmente se encuentra en un refugio esperando ser adoptada, es una perrita bastante activa, juguetona, adora la playa, jugar con pelotas y recibir atención.","Lula es una perra de 10 años. sociable y amable con las personas y compatible con algunos perros, en caso de interés mejor conocerla en persona.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/422228513-916879283775084-7886412250395309697-n-65ef40d1830ce538477542.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/las+palmas/perro/hembra/lula/506
508,Anubis,Mestizo,Macho,5.0,Gigante,Las Palmas,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,"Anubis llega a huellas que unen un 22 de enero del 2020 recogido junto a sus dos hermanos de una camada no deseada. Días después sale adoptado con una familia que posteriormente con 7 meses, lo devuelve, por problema de salud de la adoptante. Un mes después encuentra adopción por una familia que pocos días después les salió un traslado a Madrid por motivos de trabajo, lo cual en principio no supondría ningún problema porque se lo iban a llevar el perrito queda en la isla a espera de que regresen a recogerlo.. esto no sucede y tras contactar varias veces a la familia nos comunica que NO VENDRAN POR EL‼️ Desde agosto 2020 anubis sigue buscando familia y lo reservan un total de 3 veces, jamás vinieron a por el. Encontramos una super adoptante para el pero por problemas con las compañías aéreas después de la pandemia, no podía viajar y aunque se intentó de mil maneras no pudo viajar fuera... En septiembre de 2021 lo coge una nueva adoptante, donde vive feliz hasta que por motivos de mudanza regresa en marzo de este año, se soluciona el problema y vuelve a su hogar tras encontrar casa de alquiler pero vuelve a la guardería en junio.. hace unos pocos días anunciábamos que había encontrado familia, y una vez más ha sido devuelto...❌ Anubis el único requisito que tiene es una casa de dónde no pueda escapar, porque eso sí, es un verdadero artista del escape✌🏼. Quizás una casa con terreno vallado, o una casa donde no haya posibilidad de salirse. Anubis puede esperar si necesitas adaptar algo de tu hogar por favor si estás pensandotelo, escríbenos y conocelo en persona por favor, ya no sabemos cómo disculparnos con el.. ya no valen los lo siento, le hemos prometido una buena familia y la encontraremos SEA COMO SEA.","Anubis es un mestizo de tamaño grande, mix de gran danés, sociable con perros es un perrito algo bruto con otros, bastante activo y obediente.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/431561475-328408479727260-3814357229045361753-n-1-65ef450376158258748046.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/las+palmas/perro/macho/anubis/508
509,Happy,Mix bull terrier,Hembra,9.0,Mediano,Las Palmas,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,"Happy entró muy joven a perrera y allí pasó 7 años... decidimos sacarla ya que parecía ser invisible y darle una oportunidad de mayor difusión, ¿nos ayudas a que su sueño se haga posible adoptandola?","Happy es una perrita activa, sociable y súper obediente. Con otros perritos tolera a algunios y otross no dependiendo de la energía del otro perro.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/431684934-784425743572180-7683184890936321267-n-65ef4637d5b01225655617.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/las+palmas/perro/hembra/happy/509
5111,MALIK,Mix Border Collie,Macho,1.0,Mediano,Córdoba,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,False,"🐠🐠🐠 MALIK 🐠🐠🐠 MALIK se encuentra en la perrera de Lucena en Córdoba España, lleva muchos meses allí, por eso hemos decidido buscarle Amigospatas Elviso adopción, intentar darle visibilidad y que encuentre una familia que se enamore y le dé la oportunidad de salir de esa perrera, que tanta tristeza da. MALIK es un adorable macho mix de Border Collie de 1 año de edad y un peso de 17 kilos. Es simpático, cariñoso, alegre, noble, inteligente como Border Collie que es, sociable con personas y perros. Nada de miedos. Super bueno, precioso por dentro y por fuera. Si estás interesado en MALIK rellena el cuestionario, en español o en inglés. Pica en este enlace ⬇️ https://amigospatas.protecms.com/pagina/2172-cuestionario-adopcion https://amigospatas.protecms.com/formulario/664-animal-adoption-questionnaire Nosotras nos encontramos en un pueblo de Córdoba España pero nuestros animales se envían donde esté su familia en España o fuera de España, a coste de su adoptante. Nuestros perros se entregan con test de enfermedades, castrados si son adultos o si son bebés con compromiso de castración, desparasitación externa e interna, chip, vacunas de enfermedades y rabia. El adoptante asumirá el coste de estos gastos. Se entregan con protocolo de adopción, con cuestionario incluido, contrato de adopción y seguimiento. ☎️ ☎️☎️📞 Si tú quieres ser su familia escribe por privado o al correo electrónico amigos4pataselviso@hotmail.com o al 957689224 por wassap y te informaremos de todo.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/fb-img-1727110850310-66f19f8b865f1524300567.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/macho/malik/5111
5123,BUBA,TECKEL,Macho,11.0,Pequeño,Madrid,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,,"BUBA, 11 AÑOS. TECKEL MACHO DE 11 AÑOS. BASTANTE ACTIVO PARA SU EDAD. CARIÑOSO PERO INDEPENDIENTE. LE ENCANTA JUGAR A LA PELOTA. SE PORTA SUPER BIEN EN CASA PERO NO LE GUSTA QUE LE MANIPULEN. NECESITA UNA PERSONA QUE SEPA ENTENDER ESTO Y DEJARLE SU ESPACIO. SI QUIERES ADOPTAR A BUBA ESCRIBE UN MAIL A: adoptasecondlife@gmail.com Y TE ENVIAREMOS EL FORMULARIO DE ADOPCIÓN.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2024-09-22-at-13-49-15-1-66f1e3ba7737d489383653.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/buba+/5123
5126,Bourbon,braco alemán,Macho,6.0,Mediano,Valladolid,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,"Bourbon es un perro muy especial para nosotros, le queremos muchísimo, y él nos quiere, pero necesita un hogar. En el refugio ya hemos encontrado un equilibrio con el que está menos estresado, pero necesita la estabilidad de una casa en una zona tranquila donde dar a diario sus paseos por el campo. Es un perro joven, un braco chocolate, cariñoso, pero que hay que darle confianza y trabajar con él ciertas cosas, pero nadie es perfecto, ¿o acaso tú sí? Bourbon necesita esa familia especial que tanto lleva esperando. Se encuentra en Valladolid. Se entrega con chip, pasaporte, desparasitado, vacunado y castrado. Contacto: alba@propatas.es",Bourbon en adopción,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/430023361-429797756049548-7016684933985811406-n-66f267711304d749013010.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/valladolid/perro/macho/bourbon/5126
5127,Humo,Mestizo,Macho,1.0,Mediano,Valladolid,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,"Un nuevo cachorrito llegó al centro canino y una familia se había animado a acoger gracias a la historia de Jared, así que fuimos a por él y le llevamos al veterinario. A este pequeño de 12 meses y 17 kilos le hemos llamado Humo. Es muy cariñoso, divertido y pasea de maravilla. Se encuentra en Valladolid y se entrega con chip, pasaporte, desparasitado, vacunado y castrado o con compromiso de castración. Contacto: alba@propatas.es",Humo en adopción,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/438165168-468126692216654-2039238289455899798-n-66f26849ed45f947683592.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/valladolid/perro/macho/humo/5127
5141,MUFASA,Mestizo pastor alemán,Macho,2.0,Grande,Sevilla,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,False,"Mufasa andaba suelto por las calles de una urbanización, vivía en una parcela a la cual no iban a diario y sin ningún tipo de vigilancia entraba y salía a su antojo. Hace un año lo recogimos pero su dueño vino a buscarlo y esta vez nos lo ha cedido para que le busquemos una familia que sepa darle todo el amor y la atención que nunca ha tenido Nacido aprox en Septiembre de 2022, es un perro joven. No apto con gatos. Es un perro mix de pastor alemán, muy cariñoso pero con muchísima fuerza por lo que hay que tener en cuenta que en la familia no haya niños pequeños ni personas muy mayores. Se lleva bien con perros y aunque en el refugio convive con ellos, tiene protección de recursos con la comida y los juguetes por lo que será mejor para él ser perro único. Es bastante activo, le encanta pasear, por lo que buscamos para una familia que sepa darle actividad Se encuentra en Sevilla pero puede viajar mediante transporte animalista dentro de la península 🚐 🐕. Si quieres ser la familia que le dé un hogar a Mufasa escríbenos al email losamigosdebingo@gmail.com y te informamos de todo el proceso de adopción",Muy cariñoso,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-20240911-wa0078-66f2c1afb3964672174228.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/sevilla/perro/macho/mufasa/5141
518,Stich,Podenco Canario,Macho,5.0,Grande,Cáceres,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,Recogido por el Refugio,Stich es un perro tímido pero de carácter noble.,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/stich-65f02c5cdf097466363364.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%A1ceres/perro/macho/stich/518
52,PRINCE,MESTIZO,Macho,1.0,Grande,Valencia,False,False,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,"PRINCE es uno de los siete hermanitos rescatados a mediados de agosto. Antes de nada, debes tener en cuenta: Adoptar NO es gratis. El animal Sí, el veterinario NO. El protocolo de adopción de protectora es de obligado cumplimiento. No se envían animales, las adopciones se hacen presenciales. No se puede visitar el refugio para conocer a los animales y pasar la tarde, los animales llevan rutinas y no es bueno para ellos: por supuesto te presentaremos al animal que te interese, pero después de haber cumplido el protocolo. Andamos escasos de tiempo, no nos importa perderlo si es por un buen motivo. Sed considerados.","Ya está disponible para la adopción y busca una familia para siempre.🤗 Será de tamaño mediano-grande, unos 20/25 kg de adulto. Si estas interesado de verdad, envía un correo electrónico a refugielsangels@hotmail.com con tu numero de teléfono. 📩",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/ji6nJ5Onprince-4-6593fd368b37a232662070.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/valencia/perro/macho/prince/52
5268,ROCKY,Mestizo de American,Macho,6.0,Grande,Toledo,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,Nuestro pequeño es un perrete que al principio es algo tímido hasta que coge confianza. Con los hombres sigue siendo un poco miedoso pero esperamos que pronto entienda que no le van a hacer daño. Rocky es muy cariñoso y juguetón. Le encanta pasear y que jueguen con él a la pelota le pone muy feliz. Con otros perros no tiene ningún problema así que puede convivir con ellos.,ROCKY Macho mestizo de American nacido el 7/2018 (30 kg aprox).,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/461162961-18342725578135443-2007388950139266029-n-66f5a32f8c19d667000600.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/toledo/perro/macho/rocky+/5268
5269,FRIDA,Pitbull,Hembra,8.0,Grande,Toledo,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,También es muy intensa y activa por lo que la familia ideal para ella sería aquella que tenga un estilo de vida activo o sea deportista. Frida necesita desfogarse y poder salir a correr o jugar le ayudará a gastar toda la energía acumulada.,"Esta perrita tan bonita es Frida, un verdadero encanto con las personas. Cariñosa, amorosa, le encanta estar acompañada de gente.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/461470688-18342719917135443-5321894138352910390-n-66f5a531d3919002384672.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/toledo/perro/hembra/frida+/5269
